match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
25,2,Kolkata Knight Riders,Delhi Capitals,1,3,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,1,4,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,1,5,Rohit Kumar,Suryakumar Rahul,Shreyas Shami,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,1,6,Rohit Kumar,Suryakumar Rahul,Shreyas Shami,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,1,Rohit Kumar,Suryakumar Rahul,Suryakumar Singh,0,1,0,0,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,2,Rohit Kumar,Suryakumar Rahul,Suryakumar Singh,0,0,1,0,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,3,Rohit Kumar,Suryakumar Rahul,Suryakumar Singh,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,4,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,5,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,2,6,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,1,Suryakumar Rahul,Rohit Kumar,Shardul Reddy,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,2,Suryakumar Rahul,Rohit Kumar,Shardul Reddy,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,3,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,4,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,5,Suryakumar Rahul,Rohit Kumar,Shardul Reddy,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,3,6,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,1,Rohit Kumar,Suryakumar Rahul,Ravindra Malik,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,2,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,3,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,1,0,0,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,4,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,5,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,4,6,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,1,Rohit Kumar,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,2,Suryakumar Rahul,Rohit Kumar,Hardik Patel,0,0,0,1,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,3,Suryakumar Rahul,Rohit Kumar,Hardik Patel,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,4,Rohit Kumar,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,2,0,2,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,5,Rohit Kumar,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,5,6,Rohit Kumar,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,1,Rohit Kumar,Suryakumar Rahul,Rohit Khan,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,2,Rohit Kumar,Suryakumar Rahul,Rohit Khan,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,3,Suryakumar Rahul,Rohit Kumar,Rohit Khan,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,4,Suryakumar Rahul,Rohit Kumar,Rohit Khan,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,5,Suryakumar Rahul,Rohit Kumar,Rohit Khan,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,6,6,Suryakumar Rahul,Rohit Kumar,Rohit Khan,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,1,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,2,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,3,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,2,0,2,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,4,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,5,Suryakumar Rahul,Rohit Kumar,Shreyas Shami,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,7,6,Rohit Kumar,Suryakumar Rahul,Shreyas Shami,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,1,Rohit Kumar,Suryakumar Rahul,Suryakumar Singh,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,2,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,3,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,4,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,6,0,6,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,5,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,8,6,Suryakumar Rahul,Rohit Kumar,Suryakumar Singh,0,0,0,0,0,0,3,0,3,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,1,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,1,0,0,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,2,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,3,0,3,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,3,Suryakumar Rahul,Rohit Kumar,Shardul Reddy,0,0,0,0,1,0,1,1,2,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,4,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,5,Suryakumar Rahul,Rohit Kumar,Shardul Reddy,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,9,6,Rohit Kumar,Suryakumar Rahul,Shardul Reddy,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,10,1,Rohit Kumar,Suryakumar Rahul,Ravindra Malik,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,10,2,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,10,3,Suryakumar Rahul,Rohit Kumar,Ravindra Malik,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,10,4,Rohit Kumar,Suryakumar Rahul,Ravindra Malik,0,0,0,1,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,10,5,Rohit Kumar,Suryakumar Rahul,Ravindra Malik,0,0,0,0,0,0,0,0,0,Rohit Kumar,caught,Shreyas Shami
25,2,Kolkata Knight Riders,Delhi Capitals,10,6,Yashasvi Thakur,Suryakumar Rahul,Ravindra Malik,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,1,Yashasvi Thakur,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,2,Yashasvi Thakur,Suryakumar Rahul,Hardik Patel,0,1,0,0,0,0,0,1,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,3,Yashasvi Thakur,Suryakumar Rahul,Hardik Patel,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,4,Suryakumar Rahul,Yashasvi Thakur,Hardik Patel,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,5,Suryakumar Rahul,Yashasvi Thakur,Hardik Patel,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,11,6,Suryakumar Rahul,Yashasvi Thakur,Hardik Patel,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,12,1,Yashasvi Thakur,Suryakumar Rahul,Rohit Khan,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,12,2,Yashasvi Thakur,Suryakumar Rahul,Rohit Khan,0,0,0,0,0,0,1,0,1,,,
25,2,Kolkata Knight Riders,Delhi Capitals,12,3,Suryakumar Rahul,Yashasvi Thakur,Rohit Khan,0,0,0,0,0,0,0,0,0,,,
25,2,Kolkata Knight Riders,Delhi Capitals,12,4,Suryakumar Rahul,Yashasvi Thakur,Rohit Khan,0,0,0,0,0,0,4,0,4,,,
25,2,Kolkata Knight Riders,Delhi Capitals,12,5,Suryakumar Rahul,Yashasvi Thakur,Rohit Khan,0,0,0,0,1,0,2,1,3,,,
26,1,Mumbai Indians,Rajasthan Royals,1,1,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,1,2,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,1,3,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,1,4,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,1,5,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,1,6,Mohammed Singh,Tilak Pant,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,2,1,Tilak Pant,Mohammed Singh,Yuzvendra Iyer,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,2,2,Tilak Pant,Mohammed Singh,Yuzvendra Iyer,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,2,3,Mohammed Singh,Tilak Pant,Yuzvendra Iyer,0,0,0,0,0,0,0,0,0,Mohammed Singh,bowled,
26,1,Mumbai Indians,Rajasthan Royals,2,4,Shardul Padikkal,Tilak Pant,Yuzvendra Iyer,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,2,5,Shardul Padikkal,Tilak Pant,Yuzvendra Iyer,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,2,6,Tilak Pant,Shardul Padikkal,Yuzvendra Iyer,0,0,0,1,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,3,1,Tilak Pant,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,3,2,Tilak Pant,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,3,3,Tilak Pant,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,0,0,0,Tilak Pant,caught,Prithvi Gaikwad
26,1,Mumbai Indians,Rajasthan Royals,3,4,Prithvi Thakur,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,3,5,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,3,6,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,4,1,Shardul Padikkal,Prithvi Thakur,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,4,2,Prithvi Thakur,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,4,3,Prithvi Thakur,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,4,4,Shardul Padikkal,Prithvi Thakur,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,4,5,Shardul Padikkal,Prithvi Thakur,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,4,6,Shardul Padikkal,Prithvi Thakur,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,5,1,Prithvi Thakur,Shardul Padikkal,Axar Thakur,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,5,2,Shardul Padikkal,Prithvi Thakur,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,5,3,Shardul Padikkal,Prithvi Thakur,Axar Thakur,0,0,0,0,1,0,1,1,2,,,
26,1,Mumbai Indians,Rajasthan Royals,5,4,Prithvi Thakur,Shardul Padikkal,Axar Thakur,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,5,5,Shardul Padikkal,Prithvi Thakur,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,5,6,Shardul Padikkal,Prithvi Thakur,Axar Thakur,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,6,1,Shardul Padikkal,Prithvi Thakur,Washington Samson,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,6,2,Shardul Padikkal,Prithvi Thakur,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,6,3,Prithvi Thakur,Shardul Padikkal,Washington Samson,0,0,1,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,6,4,Prithvi Thakur,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,6,5,Shardul Padikkal,Prithvi Thakur,Washington Samson,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,6,6,Shardul Padikkal,Prithvi Thakur,Washington Samson,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,7,1,Shardul Padikkal,Prithvi Thakur,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,7,2,Prithvi Thakur,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,7,3,Prithvi Thakur,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,7,4,Shardul Padikkal,Prithvi Thakur,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,7,5,Prithvi Thakur,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,7,6,Prithvi Thakur,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,8,1,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,8,2,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,8,3,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,8,4,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,8,5,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,0,0,1,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,8,6,Prithvi Thakur,Shardul Padikkal,Yuzvendra Iyer,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,9,1,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,9,2,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,9,3,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,9,4,Shardul Padikkal,Prithvi Thakur,Devdutt Khan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,9,5,Prithvi Thakur,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,9,6,Prithvi Thakur,Shardul Padikkal,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,10,1,Prithvi Thakur,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,10,2,Prithvi Thakur,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,0,0,0,Prithvi Thakur,caught,Axar Thakur
26,1,Mumbai Indians,Rajasthan Royals,10,3,Nitish Samson,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,10,4,Nitish Samson,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,10,5,Nitish Samson,Shardul Padikkal,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,10,6,Shardul Padikkal,Nitish Samson,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,11,1,Nitish Samson,Shardul Padikkal,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,11,2,Nitish Samson,Shardul Padikkal,Axar Thakur,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,11,3,Nitish Samson,Shardul Padikkal,Axar Thakur,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,11,4,Shardul Padikkal,Nitish Samson,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,11,5,Shardul Padikkal,Nitish Samson,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,11,6,Shardul Padikkal,Nitish Samson,Axar Thakur,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,12,1,Nitish Samson,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,12,2,Nitish Samson,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,12,3,Nitish Samson,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,12,4,Nitish Samson,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,12,5,Shardul Padikkal,Nitish Samson,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,12,6,Nitish Samson,Shardul Padikkal,Washington Samson,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,13,1,Nitish Samson,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,13,2,Nitish Samson,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,13,3,Shardul Padikkal,Nitish Samson,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,13,4,Nitish Samson,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,Nitish Samson,bowled,
26,1,Mumbai Indians,Rajasthan Royals,13,5,Rinku Yadav,Shardul Padikkal,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,13,6,Shardul Padikkal,Rinku Yadav,Prithvi Gaikwad,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,14,1,Shardul Padikkal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,14,2,Shardul Padikkal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,14,3,Shardul Padikkal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,1,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,14,4,Shardul Padikkal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,14,5,Shardul Padikkal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,0,0,0,0,0,Shardul Padikkal,lbw,
26,1,Mumbai Indians,Rajasthan Royals,14,6,Tilak Chahal,Rinku Yadav,Yuzvendra Iyer,0,0,0,0,0,0,4,0,4,,,
26,1,Mumbai Indians,Rajasthan Royals,15,1,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,15,2,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,15,3,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,15,4,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,15,5,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,15,6,Tilak Chahal,Rinku Yadav,Devdutt Khan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,16,1,Tilak Chahal,Rinku Yadav,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,16,2,Rinku Yadav,Tilak Chahal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,16,3,Rinku Yadav,Tilak Chahal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,16,4,Rinku Yadav,Tilak Chahal,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,16,5,Rinku Yadav,Tilak Chahal,Axar Kishan,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,16,6,Tilak Chahal,Rinku Yadav,Axar Kishan,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,17,1,Tilak Chahal,Rinku Yadav,Axar Thakur,0,0,0,0,0,0,2,0,2,,,
26,1,Mumbai Indians,Rajasthan Royals,17,2,Tilak Chahal,Rinku Yadav,Axar Thakur,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,17,3,Rinku Yadav,Tilak Chahal,Axar Thakur,0,0,1,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,17,4,Rinku Yadav,Tilak Chahal,Axar Thakur,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,17,5,Rinku Yadav,Tilak Chahal,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,17,6,Rinku Yadav,Tilak Chahal,Axar Thakur,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,18,1,Rinku Yadav,Tilak Chahal,Washington Samson,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,18,2,Rinku Yadav,Tilak Chahal,Washington Samson,0,0,0,0,0,0,6,0,6,,,
26,1,Mumbai Indians,Rajasthan Royals,18,3,Rinku Yadav,Tilak Chahal,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,18,4,Tilak Chahal,Rinku Yadav,Washington Samson,0,1,0,0,0,0,0,1,1,,,
26,1,Mumbai Indians,Rajasthan Royals,18,5,Tilak Chahal,Rinku Yadav,Washington Samson,0,0,0,0,0,0,1,0,1,,,
26,1,Mumbai Indians,Rajasthan Royals,18,6,Rinku Yadav,Tilak Chahal,Washington Samson,0,0,0,0,0,0,0,0,0,,,
26,1,Mumbai Indians,Rajasthan Royals,19,1,Rinku Yadav,Tilak Chahal,Prithvi Gaikwad,0,0,0,0,0,0,1,0,1,,,
